service, best case response time, worst case response time, average response time, std dev response time, availability
Checkout Service: Place Order Request,0.55667144,1.064213757,0.756858433,0.14610583220949788,1
Shipping Service: Get Quote Request,0.041253862,0.042767302,0.0417817173,0.0004739671049971823,1
Shipping Service: Ship Order Request,0.041319157,0.042621343,0.041810787,0.0003818234061240877,1
Currency Service: Currency Conversion Request,0.041922032,0.053442607,0.043747945600000004,0.003296661092208486,1
Currency Service: Empty Request,0.042314684,0.052360905,0.044281387,0.0028727898882975065,1
Cart Service: Add Item Request,0.042602411,0.045606807,0.0435269486,0.000809722846187657,1
Cart Service: Get Cart Request,0.042330889,0.044975516,0.042894475999999994,0.0007162701244427278,1
Cart Service: Empty Cart Request,0.042026006,0.044357911,0.0427947716,0.0006107489069180888,1
Ad Service: Ad Request,0.045729378,0.093264548,0.054427079499999996,0.013476893560712614,1
Payment Service: Charge Request,0.042568385,0.046718876,0.0435817534,0.0014530167491406422,1
Email Service: Send Order Confirmation Request,0.122225605,0.465482752,0.2984436067,0.1365476850037454,1
Product Catalogue Service: Empty Request,0.041213351,0.041800575,0.0414611905,0.0001732905292589583,1
Prouduct Catalogue Service: Get Product Request,0.040956999,0.042707484,0.041444894100000004,0.0006525288579945638,1
Product Catalogue Service: Search Product Request,0.040986857,0.041232976,0.04112248880000001,7.466791071377178e-05,1
Recommendation List Service: Recommendation Request,0.084236955,0.088074528,0.08492165630000001,0.0010746311400105654,1
Checkout Service: Place Order Request,0.495294546,1.183326181,0.8121301293000001,0.2189774177944245,1
Shipping Service: Get Quote Request,0.041158591,0.041956244,0.0415143272,0.00024068392942105544,1
Shipping Service: Ship Order Request,0.041327835,0.046323195,0.0422373062,0.001404360045457987,1
Currency Service: Currency Conversion Request,0.042224416,0.046583032,0.04333972230000001,0.0014324672322183196,1
Currency Service: Empty Request,0.041632319,0.052127063,0.0438986792,0.002885356534945996,1
Cart Service: Add Item Request,0.042293519,0.044124928,0.0432889226,0.0005394278738449096,1
Cart Service: Get Cart Request,0.042052419,0.04640961,0.043060621099999995,0.0011810923954328418,1
Cart Service: Empty Cart Request,0.041381446,0.043208425,0.0423956208,0.00047066882748888307,1
Ad Service: Ad Request,0.046053455,0.14120504,0.060261453499999985,0.02808976317316439,1
Payment Service: Charge Request,0.043933234,0.055946848,0.047151706099999996,0.003669183672963495,1
Email Service: Send Order Confirmation Request,0.136425175,0.626116054,0.38419044979999994,0.15097576383537462,1
Product Catalogue Service: Empty Request,0.041357902,0.041792113,0.0415538723,0.00012056366367778534,1
Prouduct Catalogue Service: Get Product Request,0.041089453,0.04192033,0.0413913129,0.00028287230501427603,1
Product Catalogue Service: Search Product Request,0.041302398,0.042432601,0.0415627004,0.00031304527867584897,1
Recommendation List Service: Recommendation Request,0.083581664,0.087626096,0.0849400825,0.0013944545991091469,1
Checkout Service: Place Order Request,0.518310307,0.757415623,0.6509270098,0.06620863819638638,1
Shipping Service: Get Quote Request,0.041099674,0.043471836,0.041842762699999994,0.0007006604842201462,1
Shipping Service: Ship Order Request,0.041306862,0.046173281,0.042145959999999996,0.0013846207529991013,1
Currency Service: Currency Conversion Request,0.042101239,0.054271637,0.044697742400000004,0.0037144618382859225,1
Currency Service: Empty Request,0.042441953,0.045927068,0.0433608031,0.0009342030668247084,1
Cart Service: Add Item Request,0.042947202,0.044731166,0.0436053427,0.0006164431337671056,1
Cart Service: Get Cart Request,0.04207137,0.053803702,0.04415918319999999,0.003278395572501611,1
Cart Service: Empty Cart Request,0.042086934,0.046329637,0.0432215473,0.0013458403981661455,1
Ad Service: Ad Request,0.046831032,0.069124398,0.0512523317,0.006478142183835179,1
Payment Service: Charge Request,0.041713254,0.048533433,0.044042798699999997,0.0018953161354327707,1
Email Service: Send Order Confirmation Request,0.204440945,0.611529238,0.33513152980000005,0.13198288775388867,1
Product Catalogue Service: Empty Request,0.041276018,0.044122295,0.0417182316,0.0008076869907231636,1
Prouduct Catalogue Service: Get Product Request,0.041016828,0.041352207,0.0411683469,0.00010640134946179029,1
Product Catalogue Service: Search Product Request,0.041117491,0.042047834,0.0413143665,0.00025343127370955977,1
Recommendation List Service: Recommendation Request,0.084164702,0.099777271,0.08667755499999999,0.004538589401973921,1
Checkout Service: Place Order Request,0.5518422,0.966605224,0.7498629496000001,0.1436697309804285,1
Shipping Service: Get Quote Request,0.041192447,0.043665174,0.041920455999999995,0.0008805596089162855,1
Shipping Service: Ship Order Request,0.041413541,0.043742878,0.041962941899999995,0.0006434398106128414,1
Currency Service: Currency Conversion Request,0.042054717,0.04933918,0.0445044416,0.001962299605053328,1
Currency Service: Empty Request,0.042770942,0.1738049,0.0569465685,0.03896342535875127,1
Cart Service: Add Item Request,0.042822651,0.872286524,0.1265306569,0.24858628020566897,1
Cart Service: Get Cart Request,0.042186755,0.047369144,0.0430065982,0.0015009797218945903,1
Cart Service: Empty Cart Request,0.041653597,0.043690258,0.042541957400000004,0.0005221419905625675,1
Ad Service: Ad Request,0.048493963,0.086472414,0.0550125691,0.010645619748038593,1
Payment Service: Charge Request,0.042115286,0.044475152,0.043314288900000004,0.0006586960280740193,1
Email Service: Send Order Confirmation Request,0.163411314,0.619626345,0.3918319317,0.16227367555991,1
Product Catalogue Service: Empty Request,0.041210756,0.041977937,0.0414528766,0.00019163483120205452,1
Prouduct Catalogue Service: Get Product Request,0.04103148,0.042948038,0.0413258977,0.0005451036250466606,1
Product Catalogue Service: Search Product Request,0.041101492,0.041324665,0.0412293271,7.461723633645138e-05,1
Recommendation List Service: Recommendation Request,0.083930533,0.090651958,0.08537509049999999,0.001899061858412162,1
Checkout Service: Place Order Request,0.657938526,1.564039825,0.9074563325000001,0.2614004829242827,1
Shipping Service: Get Quote Request,0.041310955,0.042387389,0.04163474629999999,0.00031555119833429464,1
Shipping Service: Ship Order Request,0.041489846,0.042246549,0.0419350812,0.0002423437639605368,1
Currency Service: Currency Conversion Request,0.042406275,0.043593565,0.0428511357,0.0003724068619945259,1
Currency Service: Empty Request,0.041852634,0.045397419,0.0428721363,0.0009073220017303728,1
Cart Service: Add Item Request,0.042612635,0.046779331,0.0437578963,0.0011038816000667865,1
Cart Service: Get Cart Request,0.04149473,0.045373571,0.0429427873,0.000977283057908,1
Cart Service: Empty Cart Request,0.041894717,0.043097305,0.042679357099999995,0.0003971100626132385,1
Ad Service: Ad Request,0.045995398,0.065217283,0.05085437880000001,0.0052599203826677226,1
Payment Service: Charge Request,0.043588107,0.057297431,0.047658958,0.0038409701616029,1
Email Service: Send Order Confirmation Request,0.17174906,0.715024829,0.3982325888,0.16245412345210314,1
Product Catalogue Service: Empty Request,0.041250056,0.041794174,0.041435088200000005,0.00015686139684434935,1
Prouduct Catalogue Service: Get Product Request,0.041141278,0.042117663,0.0413623083,0.00027291460233158963,1
Product Catalogue Service: Search Product Request,0.041176153,0.041703418,0.041349791399999995,0.0001487001074506667,1
Recommendation List Service: Recommendation Request,0.08376878,0.086666485,0.08450307230000001,0.0008277990783557382,1
Checkout Service: Place Order Request,0.596270334,0.968912064,0.7756358143,0.13876174435656538,1
Shipping Service: Get Quote Request,0.041211803,0.042946396,0.04154382389999999,0.0004856749430716903,1
Shipping Service: Ship Order Request,0.041181158,0.042292448,0.0416200655,0.00037178517444681693,1
Currency Service: Currency Conversion Request,0.042223467,0.044236093,0.043006516200000004,0.0005110417954020579,1
Currency Service: Empty Request,0.042209166,0.050373694,0.0444670358,0.00230070486373332,1
Cart Service: Add Item Request,0.043047306,0.043954473,0.04343703499999999,0.0002957043844757811,1
Cart Service: Get Cart Request,0.042371585,0.046506246,0.043330997499999996,0.0011271413323516483,1
Cart Service: Empty Cart Request,0.042128828,0.045891892,0.043066680399999994,0.001048598620815819,1
Ad Service: Ad Request,0.047463686,0.085763839,0.0546707792,0.010825597729232809,1
Payment Service: Charge Request,0.042456944,0.048038819,0.043700458100000006,0.0016890019719963303,1
Email Service: Send Order Confirmation Request,0.200022689,0.873348014,0.41094698659999995,0.19175227906898615,1
Product Catalogue Service: Empty Request,0.041286629,0.04186849,0.0415163232,0.00020614966800351598,1
Prouduct Catalogue Service: Get Product Request,0.041031762,0.046608832,0.0416803084,0.0016435502885050529,1
Product Catalogue Service: Search Product Request,0.041148162,0.048802569,0.0420085498,0.00226557640437734,1
Recommendation List Service: Recommendation Request,0.083933116,0.100080787,0.0865601795,0.004661021335090483,1
Checkout Service: Place Order Request,0.546795477,1.039261446,0.7944015568,0.1445948849337718,1
Shipping Service: Get Quote Request,0.041208338,0.044622996,0.0421082742,0.000976274480319423,1
Shipping Service: Ship Order Request,0.041355674,0.04999275,0.0431991695,0.0029314864740118203,1
Currency Service: Currency Conversion Request,0.042080414,0.059596891,0.04475517699999999,0.005034105156297492,1
Currency Service: Empty Request,0.042124635,0.046161729,0.043840044,0.0012346817583658548,1
Cart Service: Add Item Request,0.042507334,0.044088176,0.043246252400000004,0.0004596189208607932,1
Cart Service: Get Cart Request,0.042079843,0.05674341,0.04390088660000001,0.004293360902403622,1
Cart Service: Empty Cart Request,0.042256508,0.046104012,0.043047962700000005,0.0010750657333095546,1
Ad Service: Ad Request,0.046139888,0.111266711,0.05479588049999999,0.01887134487867993,1
Payment Service: Charge Request,0.041671546,0.044449897,0.0428668329,0.0006635191776434884,1
Email Service: Send Order Confirmation Request,0.23904843,0.673000614,0.44375239549999995,0.13125678492321685,1
Product Catalogue Service: Empty Request,0.041347062,0.058640759,0.0459695893,0.0061999437906202996,1
Prouduct Catalogue Service: Get Product Request,0.041018733,0.064332346,0.047172974,0.007954113904819557,1
Product Catalogue Service: Search Product Request,0.041064346,0.060030102,0.0460594879,0.0063553126982029366,1
Recommendation List Service: Recommendation Request,0.084118566,0.144913312,0.0938691504,0.018862544549859823,1
Checkout Service: Place Order Request,0.543106416,0.990343164,0.8091045761,0.1453425765544638,1
Shipping Service: Get Quote Request,0.041407725,0.111809055,0.0491479405,0.020903790844436936,1
Shipping Service: Ship Order Request,0.041600885,0.052322273,0.0441886254,0.0033872044015997096,1
Currency Service: Currency Conversion Request,0.042444035,0.048505453,0.0444007261,0.0018777867155001622,1
Currency Service: Empty Request,0.042336439,0.050996438,0.045863347,0.0032988566727975015,1
Cart Service: Add Item Request,0.042960451,0.173774967,0.0585922772,0.038460099368240415,1
Cart Service: Get Cart Request,0.04218446,0.218506962,0.06374387490000001,0.05180427628231204,1
Cart Service: Empty Cart Request,0.042156142,0.05182113,0.046369359000000006,0.003346222120938626,1
Ad Service: Ad Request,0.049168098,0.10163534,0.0626366829,0.018259519811585485,1
Payment Service: Charge Request,0.043746966,0.152182189,0.0608929619,0.030785510871584747,1
Email Service: Send Order Confirmation Request,0.111041449,0.640622887,0.3681132966,0.17210422967462638,1
Product Catalogue Service: Empty Request,0.041335254,0.043834137,0.041818277,0.0006807411626828519,1
Prouduct Catalogue Service: Get Product Request,0.041155054,0.041893553,0.04139913030000001,0.00019267506808513078,1
Product Catalogue Service: Search Product Request,0.041205462,0.045790523,0.042059996499999995,0.0013553139376613263,1
Recommendation List Service: Recommendation Request,0.083521897,0.094394985,0.0854413298,0.0030713291520291603,1
Checkout Service: Place Order Request,0.552527428,1.015805991,0.737859117,0.13733442296713178,1
Shipping Service: Get Quote Request,0.041372534,0.047525014,0.0430329193,0.0021699965291108662,1
Shipping Service: Ship Order Request,0.041414045,0.051315792,0.0441966617,0.00382457519153605,1
Currency Service: Currency Conversion Request,0.042734817,0.044679321,0.0433106355,0.0005446583416758167,1
Currency Service: Empty Request,0.04205357,0.045132784,0.0431896762,0.0009190041815156012,1
Cart Service: Add Item Request,0.043336154,0.044598419,0.043772799400000006,0.00032723915752311765,1
Cart Service: Get Cart Request,0.04273498,0.044815257,0.0433662154,0.0006351332476429169,1
Cart Service: Empty Cart Request,0.042097319,0.043519042,0.0426843829,0.0003693051928531335,1
Ad Service: Ad Request,0.045605463,0.063927978,0.0508159697,0.0052049848308984535,1
Payment Service: Charge Request,0.042933633,0.047490841,0.0444378214,0.0014154822741092308,1
Email Service: Send Order Confirmation Request,0.148490339,0.563281076,0.41702802269999995,0.13907534491326037,1
Product Catalogue Service: Empty Request,0.041435829,0.043260933,0.041804932700000005,0.0005781783588150033,1
Prouduct Catalogue Service: Get Product Request,0.040980896,0.042445125,0.0412775871,0.000401071198904496,1
Product Catalogue Service: Search Product Request,0.041093349,0.044902937,0.0417510523,0.0011047288733095594,1
Recommendation List Service: Recommendation Request,0.083855771,0.090135514,0.0853956246,0.001873339920854152,1
Checkout Service: Place Order Request,0.502701229,1.193440743,0.8663225015000002,0.17748595467295278,1
Shipping Service: Get Quote Request,0.041309154,0.041839883,0.041493277700000004,0.00015144907472880141,1
Shipping Service: Ship Order Request,0.041484924,0.042356321,0.041928040300000004,0.00025017463117352635,1
Currency Service: Currency Conversion Request,0.043071624,0.050383048,0.04420820269999999,0.002076521408159668,1
Currency Service: Empty Request,0.042282954,0.045958284,0.0436659068,0.0008902939359722507,1
Cart Service: Add Item Request,0.042649381,0.044784668,0.043449188400000005,0.0005819431575919076,1
Cart Service: Get Cart Request,0.041900996,0.043055804,0.042643297200000006,0.00039472729758094984,1
Cart Service: Empty Cart Request,0.041010419,0.047626491,0.043159494400000005,0.0017068202566682406,1
Ad Service: Ad Request,0.049796271,0.103586741,0.0579582394,0.015395800998450778,1
